Song Title,Artist,Creator,Circle Size,Total Notes,Average Interval,Minimum Interval,Maximum Interval,2 Chord,3 Chord,4 Chord,1 Note on Drag,2 Note on Drag,3 Note on Drag,Drag on 1 Drag,Drag on 2 Drag,Drag on 3 Drag,NPM,Difficulty 
Senbonzakura,Momobako & Aihara Kaori,victorica_db,4,2497,173.41660597232337,48,649,554,526,285,673,56,5,241,21,3,627.9365105976335,3.84
Hana wa Odore ya Irohaniho(TVsize),"Team""Hanayamata""",SReisen,4,857,193.55142231947482,47,1500,180,158,119,371,2,0,58,1,0,579.3215335909598,3.66
Hana wa Odore ya Irohaniho(TVsize),"Team""Hanayamata""",SReisen,4,413,317.66906474820144,93,1500,145,134,0,33,2,0,11,1,0,279.18295609459324,1.9
Hana wa Odore ya Irohaniho(TVsize),"Team""Hanayamata""",SReisen,4,662,211.27272727272728,47,1500,214,175,22,82,0,0,19,0,0,447.50391509593396,2.61
Mastication Numerique,Igorrr,YunoFanatic,4,250,583.635,272,2727,152,49,0,97,2,0,35,1,0,128.38069154399176,1.18
Mastication Numerique,Igorrr,YunoFanatic,4,1549,114.69646365422396,34,273,562,385,71,408,34,9,39,10,2,795.4467648065731,4.68
Mastication Numerique,Igorrr,YunoFanatic,4,699,209.94064748201438,136,2727,415,142,0,150,2,0,38,1,0,358.952413557001,2.18
Mastication Numerique,Igorrr,YunoFanatic,4,960,173.14605067064085,68,819,387,282,3,183,35,2,59,13,2,492.98185552892846,3.26
Garyou Tensei,xi,LNP-,4,1004,135.58052434456928,50,1200,606,190,6,145,5,0,28,2,0,491.06960895403154,3.15
Garyou Tensei,xi,LNP-,4,1448,118.68852459016394,50,1200,466,368,82,311,0,0,46,0,0,708.2358503639816,4.6
Garyou Tensei,xi,LNP-,4,538,219.83805668016194,150,2400,452,43,0,83,4,0,31,2,0,263.14287810484956,1.87
Garyou Tensei,xi,LNP-,4,375,322.2551928783383,75,2400,301,37,0,87,2,0,27,1,0,183.41743362326872,1.48
More-more LOVERS!!(TV ver.),Aso Natsuko,-[BURGERKILL]-,4,721,171.7425149700599,82,989,284,217,1,112,4,0,40,3,0,497.6417807431267,2.55
More-more LOVERS!!(TV ver.),Aso Natsuko,-[BURGERKILL]-,4,1048,153.14361702127658,82,989,186,280,94,196,13,5,55,5,2,723.340618888761,3.83
More-more LOVERS!!(TV ver.),Aso Natsuko,-[BURGERKILL]-,4,375,308.39784946236557,164,1318,185,95,0,37,2,0,11,2,0,258.8289428275624,1.87
Gasei Sozai sono 1,Rengoku Teien,Sky_Demon,4,585,216.986301369863,150,300,166,181,19,465,29,30,454,28,30,438.36642937429747,2.49
Gasei Sozai sono 1,Rengoku Teien,Sky_Demon,4,373,236.4179104477612,150,600,299,37,0,278,0,0,278,0,0,279.5054327463469,1.73
Alice's Mad Tea Party,Chiyoko,neonat,4,332,520.3746223564955,136,10613,332,0,0,4,0,0,4,0,0,109.13453899970963,2.95
Alice's Mad Tea Party,Chiyoko,neonat,4,451,382.76444444444445,136,11292,451,0,0,16,0,0,16,0,0,148.25203942430434,3.71
Alice's Mad Tea Party,Chiyoko,neonat,4,585,294.93835616438355,135,9932,585,0,0,66,0,0,66,0,0,192.30031721334376,4.41
Line 4 Ruin,Ryu*,Spy,4,778,218.67460317460316,53,851,239,259,7,73,1,0,46,1,0,421.46320322868985,2.49
Line 4 Ruin,Ryu*,Spy,4,591,232.51476793248946,106,1915,367,100,8,41,0,0,39,0,0,320.16035103876055,2.32
Line 4 Ruin,Ryu*,Spy,4,388,312.21529745042494,106,1702,320,34,0,45,1,0,41,1,0,210.18987513204584,1.57
Beyond the Horizon,3R2,hokin1995,4,1435,148.1380846325167,85,1029,533,196,170,243,3,1,61,3,1,640.1201433393306,3.52
Beyond the Horizon,3R2,hokin1995,4,750,215.60453808752027,85,1371,486,132,0,93,0,0,24,0,0,334.55756620522504,1.93
Beyond the Horizon,3R2,hokin1995,4,1181,153.97008055235904,85,1029,591,247,32,143,10,0,34,8,0,526.8166475844944,3.05
Starlight Express,ginkiha,bakabakemono,4,928,131.2389502762431,75,300,528,191,6,103,15,0,29,11,0,585.2920153050499,3.17
Starlight Express,ginkiha,bakabakemono,4,1269,114.7548309178744,37,300,463,293,72,221,17,0,64,9,0,800.3616028255477,4.35
Starlight Express,ginkiha,bakabakemono,4,487,231.74878048780488,149,1200,335,76,0,68,6,0,25,4,0,307.1521675146113,1.85
Fable,Mili,SanadaYukimura,4,779,218.61139896373058,68,1644,394,173,13,102,22,4,23,6,2,364.53255757727015,2.56
Fable,Mili,SanadaYukimura,4,472,316.44,102,1644,331,69,1,22,1,0,7,1,0,220.87210163860271,1.63
Quietus Ray,xi,DE-CADE,4,912,176.16822429906543,75,2250,379,260,3,112,18,0,41,11,0,477.1080555579775,2.97
Quietus Ray,xi,DE-CADE,4,1027,160.4255319148936,75,2250,411,270,24,128,26,3,44,19,1,537.2697073004856,3.51
Quietus Ray,xi,DE-CADE,4,1252,138.0952380952381,75,2250,467,275,77,134,38,5,42,25,2,654.9772867966973,4.32
Quietus Ray,xi,DE-CADE,4,1737,97.33218588640275,37,2250,677,399,86,264,10,0,82,5,0,908.7025137107532,4.94
Quietus Ray,xi,DE-CADE,4,313,401.06382978723406,150,2400,253,30,0,59,19,0,32,11,0,163.74432169917432,1.4
Quietus Ray,xi,DE-CADE,4,633,230.34623217922606,75,2250,352,139,1,119,8,0,46,5,0,331.15065698267523,2.17
Oboro,HHHxMMxST,ExUsagi,4,698,329.6161290322581,100,2014,545,75,1,125,10,0,34,6,0,204.35249341270617,1.93
Oboro,HHHxMMxST,ExUsagi,4,1654,179.26491228070176,50,1611,660,449,32,163,18,0,65,10,0,484.23928954816046,3.1
Oboro,HHHxMMxST,ExUsagi,4,2259,135.1600529100529,50,1611,878,526,107,380,30,6,94,21,4,661.3643017468527,4.29
Kunoichi demo Koi ga Shitai,MikitoP feat.Matsushita,[GraveChaos],4,770,179.51476014760146,61,648,318,223,2,218,14,2,46,9,2,474.3910954121658,2.65
Kunoichi demo Koi ga Shitai,MikitoP feat.Matsushita,[GraveChaos],4,271,361.69888475836433,162,1298,269,1,0,63,1,0,33,1,0,166.9610218918142,1.11
Kunoichi demo Koi ga Shitai,MikitoP feat.Matsushita,[GraveChaos],4,1081,145.87256371814092,54,648,353,218,96,238,6,0,58,4,0,665.9958105721444,3.36
Kunoichi demo Koi ga Shitai,MikitoP feat.Matsushita,[GraveChaos],4,443,329.8203389830509,162,1135,149,147,0,113,1,0,43,1,0,272.92890294492133,1.66
sign,Ray,ShikiNoHollow,4,563,207.53975903614457,60,967,289,107,20,186,34,8,82,14,6,391.90662923173306,2.52
sign,Ray,ShikiNoHollow,4,348,310.93501805054154,121,2178,209,68,1,63,3,0,48,2,0,242.24423973826487,1.73
INTO YOUR HEART (Ruffage Remix),NAOKI feat.YASMINE,Sky_Demon,4,695,167.1996161228407,111,223,367,137,18,647,9,10,647,9,10,476.582321881643,2.3
INTO YOUR HEART (Ruffage Remix),NAOKI feat.YASMINE,Sky_Demon,4,918,153.90636042402826,111,223,331,127,103,746,72,52,746,72,52,629.500102859494,3.13
INTO YOUR HEART (Ruffage Remix),NAOKI feat.YASMINE,Sky_Demon,4,536,210.41304347826087,111,889,294,121,0,437,17,5,437,17,5,367.5512583144758,1.89
Rising Hope -TV ver.-,LiSA,[AyanoTatemaya],4,719,179.39634146341464,52,1421,290,180,23,281,2,0,63,1,0,482.52334880599517,2.79
Rising Hope -TV ver.-,LiSA,[AyanoTatemaya],4,907,176.17365269461078,52,1421,235,142,112,387,6,0,73,4,0,608.6907891057547,3.77
Rising Hope -TV ver.-,LiSA,[AyanoTatemaya],4,460,269.91743119266056,52,2368,196,132,0,13,0,0,5,0,0,308.70756669090093,1.93
Animals,Martin Garrix,DrawdeX,4,236,506.7567567567568,234,7500,210,13,0,13,0,0,6,0,0,122.5920955802779,1.14
Animals,Martin Garrix,DrawdeX,4,637,234.8643006263048,117,2841,332,140,7,57,15,2,20,5,0,330.89476646032637,2.22
Animals,Martin Garrix,DrawdeX,4,910,180.57784911717496,117,2841,388,188,46,251,20,13,92,7,3,472.7068092290377,3.19
Animals,Martin Garrix,DrawdeX,4,483,295.2755905511811,117,4688,281,101,0,91,4,0,45,2,0,250.89822951387387,1.72
Animals,Martin Garrix,DrawdeX,4,1117,180.57784911717496,117,2841,219,324,74,260,6,1,86,2,0,580.2346218778408,3.58
ideal white (TV size),Ayano Mashiro,[Shana Lesus],4,760,190.2943722943723,83,1500,169,291,3,0,0,0,0,0,0,515.1436414781007,2.81
ideal white (TV size),Ayano Mashiro,[Shana Lesus],4,458,262.26126126126127,166,834,210,124,0,69,0,0,10,0,0,312.5,1.83
Tsugai Kogarashi -DIVA version-,hinayukki@sigotositeP,biemote,4,647,390.1410018552876,117,1765,433,107,0,52,0,0,23,0,0,184.2141477604362,1.39
Tsugai Kogarashi -DIVA version-,hinayukki@sigotositeP,biemote,4,1586,203.17487922705314,3,1406,541,442,51,447,0,0,78,0,0,451.56667441739074,3.01
Tsugai Kogarashi -DIVA version-,hinayukki@sigotositeP,biemote,4,850,300.83834048640915,59,1406,550,150,0,113,0,0,45,0,0,242.0124043220568,1.96
Speedcore 300,Hypernite Industries,nowsmart,4,398,335.0785340314136,200,3200,368,15,0,46,6,1,26,4,1,186.51150076151052,1.37
Speedcore 300,Hypernite Industries,nowsmart,4,2053,94.32571849668386,25,400,778,467,111,77,28,3,50,13,2,962.0806810637715,5.81
Speedcore 300,Hypernite Industries,nowsmart,4,1189,155.9074299634592,50,800,471,335,16,120,11,3,39,4,1,557.1913929784824,3.1
Speedcore 300,Hypernite Industries,nowsmart,4,1709,105.87262200165426,25,400,737,448,24,97,19,4,55,8,3,800.8747608075917,4.45
Speedcore 300,Hypernite Industries,nowsmart,4,650,261.758691206544,100,3200,330,160,0,100,5,0,37,3,0,304.60420978638655,1.97
Romantic summer (TV Size),SUN & LUNAR (CV,[Shana Lesus],4,543,270.80615384615385,60,2169,124,188,13,262,22,3,39,10,3,365.115653577192,2.94
Romantic summer (TV Size),SUN & LUNAR (CV,[Shana Lesus],4,381,354.88709677419354,180,2169,117,132,0,30,1,1,7,1,1,256.186121570737,1.88
Wish upon Twin Stars,xi,LNP-,4,967,177.3353751914242,75,1500,355,285,14,176,19,1,63,6,1,498.34229467644684,3.05
Wish upon Twin Stars,xi,LNP-,4,1370,136.5566037735849,19,1500,440,298,110,162,20,3,47,7,1,706.0278631920704,4.45
Wish upon Twin Stars,xi,LNP-,4,543,275.05938242280286,150,1500,301,121,0,115,7,0,44,3,0,279.8344012505798,1.89
Umeyukiyo,Qrispy Joybox feat.mao,Okazaki Ushio,4,826,169.0556464811784,45,898,412,186,14,37,1,0,13,1,0,477.9032429148627,2.8
Umeyukiyo,Qrispy Joybox feat.mao,Okazaki Ushio,4,370,330.43065693430657,90,1078,180,95,0,10,0,0,5,0,0,244.09552711439503,1.6
Snow halation (TV Size),u's,DJPop,4,430,433.0285714285714,173,2774,272,79,0,372,12,6,372,12,6,168.6858846528536,1.59
Snow halation (TV Size),u's,DJPop,4,550,342.6314606741573,29,2081,342,104,0,422,43,41,422,43,41,214.48348477167258,1.91
Snow halation (TV Size),u's,DJPop,4,184,881.1627906976744,173,6936,162,11,0,163,6,3,163,6,3,72.18186692122107,1.08
Snow halation (TV Size),u's,DJPop,4,980,224.2220588235294,29,1387,430,205,44,660,86,78,660,86,78,382.1705728658893,3.38
Violet Soul,Soleily,Spy,4,1300,128.5524798154556,32,1329,483,338,47,2,2,0,2,1,0,696.0867431172192,3.84
Violet Soul,Soleily,Spy,4,926,165.85565476190476,63,1329,442,209,22,49,2,0,18,1,0,495.8279416358038,3.05
Violet Soul,Soleily,Spy,4,362,359.53225806451616,95,1519,261,49,1,63,2,0,34,1,0,193.83338539110258,1.71
Violet Soul,Soleily,Spy,4,1311,123.98558758314856,32,1329,543,313,46,193,0,1,19,0,1,699.604215769111,3.75
Violet Soul,Soleily,Spy,4,1336,133.16009557945043,32,1234,460,259,118,238,7,6,56,4,4,715.3629913881576,4.04
Isetsu Higanbana Daini -Shuusei no Lycoris-,44teru-k remixed wa.,liaoxingyao,4,1249,109.39396887159533,42,1372,809,220,0,46,0,0,13,0,0,658.4195821399076,3.82
Isetsu Higanbana Daini -Shuusei no Lycoris-,44teru-k remixed wa.,liaoxingyao,4,777,164.17080291970802,85,1372,595,91,0,18,0,0,8,0,0,409.6012932928008,2.79
Isetsu Higanbana Daini -Shuusei no Lycoris-,44teru-k remixed wa.,liaoxingyao,4,377,324.0835734870317,85,1715,319,29,0,33,0,0,16,0,0,198.7383366427103,1.69
La Campanella,Cranky,nowsmart,4,835,168.40510366826157,41,2519,442,165,21,32,4,1,10,1,1,473.6155489591802,3.01
La Campanella,Cranky,nowsmart,4,1175,134.5095541401274,28,2519,439,305,42,40,13,1,11,6,1,666.4649940443553,3.87
La Campanella,Cranky,nowsmart,4,395,346.1967213114754,111,2855,220,83,3,32,1,0,13,0,0,224.0456788489535,1.57
F.K.S.,Nizikawa,Zan -,4,1110,147.6372980910426,54,649,330,276,76,122,8,0,56,3,0,643.4285272635931,3.73
F.K.S.,Nizikawa,Zan -,4,1294,128.10875,40,1946,390,333,74,269,37,0,117,15,0,750.0869498009815,4.27
F.K.S.,Nizikawa,Zan -,4,914,166.9169381107492,81,1946,342,247,26,95,18,0,42,9,0,529.8141206476794,3.1
F.K.S.,Nizikawa,Zan -,4,467,283.21408450704223,162,1622,245,111,0,78,16,0,40,10,0,270.7037137226108,1.84
F.K.S.,Nizikawa,Zan -,4,1399,127.94881398252184,40,1946,287,438,72,137,28,0,69,16,0,810.9518104880782,4.63
Holy Night,Kugimiya Rie & Kitamura Eri,victorica_db,4,611,354.3217213114754,136,2182,368,120,1,87,3,0,21,2,0,210.41394035401888,1.66
Holy Night,Kugimiya Rie & Kitamura Eri,victorica_db,4,1056,253.90455212922174,136,2182,365,260,57,229,18,0,41,3,0,363.6614091879606,2.35
LEMON SUMMER,Paitan,Yuutosan,4,554,288.5547263681592,83,1500,252,151,0,61,0,0,33,0,0,285.09430240237407,1.9
LEMON SUMMER,Paitan,Yuutosan,4,1382,126.63646288209607,41,666,465,439,13,207,2,0,99,0,0,711.1919240434675,3.78
LEMON SUMMER,Paitan,Yuutosan,4,986,144.81772784019975,55,666,618,184,0,79,0,0,53,0,0,507.40610499772714,2.73
Renatus,Soleily,Tidek,4,595,414.6453382084095,164,2638,502,45,1,207,15,8,193,9,6,156.73912375366055,1.42
Renatus,Soleily,Tidek,4,1853,149.61147757255938,54,1978,1194,311,11,411,82,20,271,22,9,488.13041397568566,3.18
Renatus,Soleily,Tidek,4,2596,133.73290094339623,54,1978,880,754,44,546,195,48,302,49,21,683.8567483437022,4.51
Renatus,Soleily,Tidek,4,1108,236.26145833333334,82,1978,818,140,2,326,55,23,272,20,12,291.8772254101779,2.14
EXiSTENCE (TV Edit),SiM,Saut,4,356,247.67887323943663,79,2225,356,0,0,0,0,0,0,0,0,241.8231837788269,4.92
EXiSTENCE (TV Edit),SiM,Saut,4,695,188.27837259100642,79,1907,272,165,31,533,46,7,512,40,7,472.09863125360863,2.58
EXiSTENCE (TV Edit),SiM,Saut,4,478,244.23888888888888,79,1907,245,115,1,346,53,38,346,53,38,324.69517372550354,1.94
Identic Conflict,bbn,[ S a k u r a ],4,265,350.50199203187253,168,1685,239,13,0,44,0,0,23,0,0,176.65685239708904,1.49
Identic Conflict,bbn,[ S a k u r a ],4,1092,110.60805860805861,42,1349,567,235,17,183,0,0,15,0,0,707.429521578112,4.38
Identic Conflict,bbn,[ S a k u r a ],4,886,127.50144927536232,42,1349,512,163,16,35,0,0,6,0,0,590.6338536747958,3.51
Identic Conflict,bbn,[ S a k u r a ],4,444,274.06853582554515,84,1685,215,92,15,28,0,0,7,0,0,295.98355646908504,2.21
Renatus,Soleily,Deif,4,1095,207.47349177330895,27,10549,1095,0,0,3,0,0,3,0,0,288.24386220451714,4.65
Renatus,Soleily,Gamu,4,558,369.47037701974864,82,21016,558,0,0,68,0,0,68,0,0,161.93392051308095,3.51
Renatus,Soleily,Gamu,4,897,229.68191964285714,82,21016,897,0,0,248,0,0,248,0,0,260.313130287157,5.25
Sekai wa Koi ni Ochiteiru TV size,CHiCO with HoneyWorks,kifuera456,4,280,403.04608294930875,115,1847,156,62,0,200,15,15,200,15,15,189.26805087705463,1.47
Sekai wa Koi ni Ochiteiru TV size,CHiCO with HoneyWorks,kifuera456,4,543,219.20050125313284,28,1384,267,123,10,326,56,52,326,56,52,367.0448272365738,2.54
Sekai wa Koi ni Ochiteiru TV size,CHiCO with HoneyWorks,kifuera456,4,384,296.4779661016949,115,1846,208,88,0,263,25,32,263,25,32,259.56761263138924,1.83
werewolf howls.,Camellia,Takane6,4,1070,146.61699346405229,67,811,463,302,1,456,24,8,384,21,7,562.3439758244646,3.12
werewolf howls.,Camellia,Takane6,4,1406,132.42266824085007,33,541,360,419,68,684,40,7,541,22,7,738.9304953356983,4.19
werewolf howls.,Camellia,Takane6,4,1535,119.7033084311633,33,676,478,323,137,684,37,8,524,24,7,806.7271055051899,4.62
werewolf howls.,Camellia,Takane6,4,541,248.69623059866962,135,2162,363,89,0,224,22,3,196,22,3,284.32531861779006,1.88
Zero Gravity,Garuru,Ryu Sei,4,567,229.04065040650406,62,1500,420,72,1,116,13,0,37,7,0,298.4603237268061,2.17
Zero Gravity,Garuru,Ryu Sei,4,1019,148.66490765171503,62,1500,559,140,60,202,8,0,49,4,0,536.3863666271877,3.15
Zero Gravity,Garuru,Ryu Sei,4,287,415.8228782287823,93,1500,257,15,0,78,6,0,39,3,0,151.07250954072904,1.29
Guren no Yumiya (TV Size ver.),Linked Horizon,SpectorDG,4,359,308.5248226950355,166,2656,208,74,1,12,1,0,7,1,0,247.19977965479254,1.71
Guren no Yumiya (TV Size ver.),Linked Horizon,SpectorDG,4,700,179.02057613168725,83,2656,291,179,17,55,0,0,22,0,0,482.00514138817476,2.61
Guren no Yumiya (TV Size ver.),Linked Horizon,SpectorDG,4,730,170.26223091976516,83,664,334,138,40,240,0,0,102,0,0,502.6625045905252,2.75
HEAVENLY MOON,Tatsh,Spy,4,455,259.3087557603687,81,2595,415,20,0,36,2,0,26,1,0,240.34863758418808,1.73
HEAVENLY MOON,Tatsh,Spy,4,1116,163.1014492753623,40,1946,293,371,27,81,0,0,22,0,0,589.5144605361623,3.99
HEAVENLY MOON,Tatsh,Spy,4,864,186.9435215946844,81,2595,348,249,6,19,2,0,5,1,0,456.39829202799666,2.99
Let Me Hear,"Fear, and Loathing in Las Vegas",bilqiscutee,4,279,329.21923076923076,163,1630,243,18,0,37,2,0,34,2,0,191.8272866866821,1.32
Let Me Hear,"Fear, and Loathing in Las Vegas",bilqiscutee,4,477,254.7529761904762,81,1630,198,138,1,56,1,0,42,1,0,327.96278046432747,2.14
Let Me Hear,"Fear, and Loathing in Las Vegas",bilqiscutee,4,726,184.73390557939913,81,1385,237,202,27,151,3,0,59,2,0,499.1634771846996,3.04
BUTTERFLY (UPSWING MIX),SMiLE.dk,Marirose,4,345,273.0506756756757,176,1412,250,46,1,1,2,0,1,1,0,240.22560317515578,1.62
BUTTERFLY (UPSWING MIX),SMiLE.dk,Marirose,4,1103,130.48030303030302,88,4235,276,328,57,288,12,5,116,2,1,768.0256240643387,3.89
BUTTERFLY (UPSWING MIX),SMiLE.dk,Marirose,4,808,136.52533783783784,88,1412,407,158,27,0,0,0,0,0,0,562.6153256971764,2.91
Over the clouds -BURST mix-,alan,LordRaika,4,838,180.8766891891892,73,1752,411,122,57,189,49,20,49,30,8,465.62022503125434,2.71
Over the clouds -BURST mix-,alan,LordRaika,4,1114,165.75696594427245,54,1752,328,196,98,280,64,36,72,32,20,618.9748576191138,3.87
Over the clouds -BURST mix-,alan,LordRaika,4,524,311.2761627906977,109,1861,178,155,12,130,25,0,49,17,0,291.15154882622585,1.98
Jinsei wa Hoeru,Neru x Rib,puxtu,4,1593,172.9196675900277,52,2727,630,401,51,201,32,6,89,16,4,509.52358105838886,3.03
Jinsei wa Hoeru,Neru x Rib,puxtu,4,866,304.2463295269168,104,2727,363,250,1,122,19,0,70,12,0,278.13165754905845,1.96
Jinsei wa Hoeru,Neru x Rib,puxtu,4,678,276.62038404726735,70,13637,678,0,0,4,0,0,4,0,0,216.8593772489565,4.85
Jinsei wa Hoeru,Neru x Rib,puxtu,4,1862,160.33561643835617,52,2727,555,538,73,484,95,18,197,47,9,595.5636584624734,3.76
Jinsei wa Hoeru,Neru x Rib,puxtu,4,403,463.9378109452736,105,15105,403,0,0,2,0,0,2,0,0,129.43078290100524,3.39
Jinsei wa Hoeru,Neru x Rib,puxtu,4,672,278.88524590163934,104,11748,672,0,0,0,0,0,0,0,0,215.10080182664967,5.52
Shungiku,SUWAKI,Marirose,4,995,176.94699140401147,87,702,422,259,17,57,1,2,18,1,1,471.9815318449181,2.9
Shungiku,SUWAKI,Marirose,4,383,340.21546961325964,175,1404,343,20,0,38,6,0,19,3,0,181.67731326291823,1.57
Kanshou no Matenrou,Halozy,Feerum,4,3580,145.6064773735581,40,820,1309,579,355,684,102,27,530,20,17,637.3017332945651,4.51
Kuukirikigaku Shoujo to Shounen no Uta,Hana,[AyanoTatemaya],4,707,182.6204238921002,41,495,349,155,16,370,5,0,87,3,0,447.0345234582473,2.73
Kuukirikigaku Shoujo to Shounen no Uta,Hana,[AyanoTatemaya],4,462,224.59715639810426,164,495,384,39,0,200,0,0,39,0,0,292.1215697845972,1.95
Kuukirikigaku Shoujo to Shounen no Uta,Hana,[AyanoTatemaya],4,1087,165.41012216404886,41,494,205,232,130,146,2,0,44,2,0,687.307676094929,3.76
Chinese Restaurant,Memme,ajeemaniz,4,853,154.33526011560693,85,1200,533,160,0,99,10,2,80,9,2,475.5930974882217,2.67
Chinese Restaurant,Memme,ajeemaniz,4,284,377.3884892086331,171,1372,274,5,0,55,7,0,51,7,0,160.1308110851118,1.18
Chinese Restaurant,Memme,ajeemaniz,4,1405,118.66666666666667,42,1157,447,404,50,69,0,0,69,0,0,783.3626048897438,4.32
Chinese Restaurant,Memme,ajeemaniz,4,416,284.8,171,1542,336,40,0,79,7,1,60,7,1,231.94223746201666,1.54
Chinese Restaurant,Memme,ajeemaniz,4,1003,138.3419689119171,43,1157,546,224,3,316,50,7,175,43,5,559.2261158038527,3.12
Chinese Restaurant,Memme,ajeemaniz,4,1258,128.67469879518072,42,1157,436,363,32,243,116,33,139,79,29,701.4022469404255,4.05
Chinese Restaurant,Memme,ajeemaniz,4,599,216.63286004056795,85,1200,389,105,0,141,12,9,88,12,9,333.9745198070865,2.05
Une mage blanche,Dormir,Zan -,4,305,388.6,155,622,257,24,0,63,2,0,7,1,0,167.49498887943105,1.33
Une mage blanche,Dormir,Zan -,4,924,174.0928,51,622,348,258,20,285,0,0,79,0,0,507.42744171998135,2.83
Une mage blanche,Dormir,Zan -,4,508,325.77245508982037,155,622,162,173,0,139,2,0,27,1,0,278.97526016639665,1.94
Boulafacet,Nightmare,MasterSonic10,4,949,154.06084656084656,58,1059,576,171,9,330,58,27,285,23,11,485.91080541380074,3.02
Boulafacet,Nightmare,MasterSonic10,4,224,549.3867924528302,176,6353,202,11,0,82,4,0,28,3,0,114.69338294277279,1.43
Boulafacet,Nightmare,MasterSonic10,4,1110,133.7198622273249,44,1059,649,209,13,369,47,54,317,32,25,568.3466744039187,3.45
Boulafacet,Nightmare,MasterSonic10,4,523,273.4037558685446,88,6353,331,96,0,129,46,8,74,20,5,267.78856821013466,1.93
Boulafacet,Nightmare,MasterSonic10,4,1339,121.44942648592284,44,1059,607,330,20,559,89,62,374,36,20,685.6001775016641,4.47
Boulafacet,Nightmare,MasterSonic10,4,1712,113.85141739980449,29,1059,494,381,140,486,114,88,366,41,31,876.5851410626206,5.32
Boulafacet,Nightmare,MasterSonic10,4,814,171.53166421207658,44,6353,546,134,0,417,45,18,384,41,15,416.78756122954036,2.78
EOS -INFINITE EDIT-,ginkiha,MeowPaz,4,1052,159.77337110481585,85,686,401,267,39,280,6,1,24,4,0,552.506499304115,3.28
EOS -INFINITE EDIT-,ginkiha,MeowPaz,4,1023,178.1990521327014,85,2058,307,267,58,204,21,13,25,13,7,537.2758068328038,3.68
EOS -INFINITE EDIT-,ginkiha,MeowPaz,4,390,329.7859237536657,171,2058,294,48,0,101,1,0,32,1,0,204.8265539245293,1.79
EOS -INFINITE EDIT-,ginkiha,MeowPaz,4,637,245.2173913043478,85,1715,286,174,1,428,49,23,405,32,18,334.55003807673114,2.47
EOS -INFINITE EDIT-,ginkiha,MeowPaz,4,1139,181.35048231511254,57,2058,242,246,135,505,53,49,490,41,34,598.1985767180485,3.82
Absolute Soul,Suzuki Konomi,Adinata28,4,235,425.52941176470586,159,2553,175,30,0,39,1,0,15,1,0,160.6434853939753,1.24
Absolute Soul,Suzuki Konomi,Adinata28,4,670,188.1792656587473,79,1277,263,196,5,198,8,0,34,7,0,458.00483069771684,2.67
Absolute Soul,Suzuki Konomi,Adinata28,4,378,279.25320512820514,159,1277,248,65,0,76,5,0,27,3,0,258.3967552294581,1.76
Absolute Soul,Suzuki Konomi,Adinata28,4,868,180.3871635610766,79,2553,146,293,44,363,4,1,128,3,1,593.3555120083854,3.25
MIIRO,AKINO from bless4,[ S a k u r a ],4,640,185.27021276595744,51,1231,315,143,13,16,0,0,7,0,0,440.94343522495006,2.51
